##################################################################
# Time: Sat Jun  6 18:34:08 2026
# System: Linux (6.8.0-111-generic), aarch64
# Version: #111-Ubuntu SMP PREEMPT_DYNAMIC Sat Apr 11 22:59:23 UTC 2026
# Total memory on nodes: min=54.81GB, max=54.81GB
##################################################################

Step  321: Max = 3.507488, Min = 3.507488, Average = 3.507488 
Step  322: Max = 3.507488, Min = 3.507488, Average = 3.507488 
Step  323: Max = 3.507488, Min = 3.507488, Average = 3.507488 
Step  324: Max = 3.507488, Min = 3.507488, Average = 3.507488 
Step  325: Max = 3.507488, Min = 3.507488, Average = 3.507488 
Step  326: Max = 3.507488, Min = 3.507488, Average = 3.507488 
Step  327: Max = 3.507488, Min = 3.507488, Average = 3.507488 
Step  328: Max = 3.507488, Min = 3.507488, Average = 3.507488 
Step  329: Max = 3.507488, Min = 3.507488, Average = 3.507488 
Step  330: Max = 3.507488, Min = 3.507488, Average = 3.507488 
Step  331: Max = 3.523075, Min = 3.523075, Average = 3.523075 
Step  332: Max = 3.523315, Min = 3.523315, Average = 3.523315 
Step  333: Max = 3.523315, Min = 3.523315, Average = 3.523315 
Step  334: Max = 3.523315, Min = 3.523315, Average = 3.523315 
Step  335: Max = 3.523315, Min = 3.523315, Average = 3.523315 
Step  336: Max = 3.523315, Min = 3.523315, Average = 3.523315 
Step  337: Max = 3.523315, Min = 3.523315, Average = 3.523315 
Step  338: Max = 3.523315, Min = 3.523315, Average = 3.523315 
Step  339: Max = 3.523315, Min = 3.523315, Average = 3.523315 
Step  340: Max = 3.523315, Min = 3.523315, Average = 3.523315 
Step  341: Max = 3.539589, Min = 3.539589, Average = 3.539589 
Step  342: Max = 3.539589, Min = 3.539589, Average = 3.539589 
Step  343: Max = 3.539589, Min = 3.539589, Average = 3.539589 
Step  344: Max = 3.539589, Min = 3.539589, Average = 3.539589 
Step  345: Max = 3.539589, Min = 3.539589, Average = 3.539589 
Step  346: Max = 3.539589, Min = 3.539589, Average = 3.539589 
Step  347: Max = 3.539589, Min = 3.539589, Average = 3.539589 
Step  348: Max = 3.539589, Min = 3.539589, Average = 3.539589 
Step  349: Max = 3.539589, Min = 3.539589, Average = 3.539589 
Step  350: Max = 3.539589, Min = 3.539589, Average = 3.539589 
Step  351: Max = 3.555656, Min = 3.555656, Average = 3.555656 
Step  352: Max = 3.555691, Min = 3.555691, Average = 3.555691 
Step  353: Max = 3.555691, Min = 3.555691, Average = 3.555691 
Step  354: Max = 3.555691, Min = 3.555691, Average = 3.555691 
Step  355: Max = 3.555691, Min = 3.555691, Average = 3.555691 
Step  356: Max = 3.555691, Min = 3.555691, Average = 3.555691 
Step  357: Max = 3.555691, Min = 3.555691, Average = 3.555691 
Step  358: Max = 3.555691, Min = 3.555691, Average = 3.555691 
Step  359: Max = 3.555691, Min = 3.555691, Average = 3.555691 
Step  360: Max = 3.555691, Min = 3.555691, Average = 3.555691 
Step  361: Max = 3.540550, Min = 3.540550, Average = 3.540550 
Step  362: Max = 3.540550, Min = 3.540550, Average = 3.540550 
Step  363: Max = 3.540550, Min = 3.540550, Average = 3.540550 
Step  364: Max = 3.540550, Min = 3.540550, Average = 3.540550 
Step  365: Max = 3.540550, Min = 3.540550, Average = 3.540550 
Step  366: Max = 3.540550, Min = 3.540550, Average = 3.540550 
Step  367: Max = 3.540550, Min = 3.540550, Average = 3.540550 
Step  368: Max = 3.540550, Min = 3.540550, Average = 3.540550 
Step  369: Max = 3.540550, Min = 3.540550, Average = 3.540550 
Step  370: Max = 3.540550, Min = 3.540550, Average = 3.540550 
Step  371: Max = 3.555965, Min = 3.555965, Average = 3.555965 
Step  372: Max = 3.555965, Min = 3.555965, Average = 3.555965 
Step  373: Max = 3.555965, Min = 3.555965, Average = 3.555965 
Step  374: Max = 3.555965, Min = 3.555965, Average = 3.555965 
Step  375: Max = 3.555965, Min = 3.555965, Average = 3.555965 
Step  376: Max = 3.555965, Min = 3.555965, Average = 3.555965 
Step  377: Max = 3.555965, Min = 3.555965, Average = 3.555965 
Step  378: Max = 3.555965, Min = 3.555965, Average = 3.555965 
Step  379: Max = 3.555965, Min = 3.555965, Average = 3.555965 
Step  380: Max = 3.555965, Min = 3.555965, Average = 3.555965 
Step  381: Max = 3.537460, Min = 3.537460, Average = 3.537460 
Step  382: Max = 3.537460, Min = 3.537460, Average = 3.537460 
Step  383: Max = 3.537460, Min = 3.537460, Average = 3.537460 
Step  384: Max = 3.537460, Min = 3.537460, Average = 3.537460 
Step  385: Max = 3.537460, Min = 3.537460, Average = 3.537460 
Step  386: Max = 3.537460, Min = 3.537460, Average = 3.537460 
Step  387: Max = 3.537460, Min = 3.537460, Average = 3.537460 
Step  388: Max = 3.537460, Min = 3.537460, Average = 3.537460 
Step  389: Max = 3.537460, Min = 3.537460, Average = 3.537460 
Step  390: Max = 3.537460, Min = 3.537460, Average = 3.537460 
Step  391: Max = 3.545528, Min = 3.545528, Average = 3.545528 
